ts,level,online,restores
1786568900.979,66.9,1,27
1786568902.000,66.9,1,27
1786568903.024,66.9,1,27
1786568904.046,66.9,1,27
1786568905.068,66.9,1,27
1786568906.096,66.9,1,27
1786568907.118,66.9,1,27
1786568908.140,66.9,1,27
1786568909.164,66.9,1,27
1786568910.188,66.9,1,27
1786568911.209,66.9,1,27
1786568912.233,66.9,1,27
1786568913.253,66.9,1,27
1786568914.274,66.9,1,27
1786568915.294,66.9,1,27
1786568916.314,66.9,1,27
1786568917.337,66.9,1,27
1786568918.359,66.9,1,27
1786568919.379,66.9,1,27
1786568920.403,66.9,1,27
1786568921.424,66.9,1,27
1786568922.443,66.9,1,27
1786568923.467,66.9,1,27
1786568924.490,66.9,1,27
1786568925.509,66.9,1,27
1786568926.528,66.9,1,27
1786568927.552,66.9,1,27
1786568928.573,66.9,1,27
1786568929.595,66.9,1,27
1786568930.615,66.9,1,27
1786568931.633,66.9,1,27
1786568932.654,66.9,1,27
1786568933.675,66.9,1,27
1786568934.697,66.9,1,27
1786568935.718,66.9,1,27
1786568936.740,66.9,1,27
1786568937.764,66.9,1,27
1786568938.789,66.9,1,27
1786568939.817,66.9,1,27
1786568940.839,66.9,1,27
1786568941.859,66.9,1,27
1786568942.877,66.9,1,27
1786568943.896,66.9,1,27
1786568944.917,66.9,1,27
1786568945.938,66.9,1,27
1786568946.963,66.9,1,27
1786568947.985,66.9,1,27
1786568949.007,66.9,1,27
1786568950.025,66.9,1,27
1786568951.047,66.9,1,27
1786568952.068,66.9,1,27
1786568953.089,66.9,1,27
1786568954.108,66.9,1,27
1786568955.131,66.9,1,27
1786568956.156,66.9,1,27
1786568957.177,66.9,1,27
1786568958.196,66.9,1,27
1786568959.220,66.9,1,27
1786568960.239,66.9,1,27
1786568961.259,66.9,1,27
1786568962.281,66.9,1,27
1786568963.300,66.9,1,27
1786568964.323,66.9,1,27
1786568965.340,66.9,1,27
1786568966.360,66.9,1,27
1786568967.385,66.9,1,27
1786568968.406,66.9,1,27
1786568969.423,66.9,1,27
1786568970.442,66.9,1,27
1786568971.464,66.9,1,27
1786568972.486,66.9,1,27
1786568973.511,66.9,1,27
1786568974.535,66.9,1,27
1786568975.558,66.9,1,27
1786568976.582,66.9,1,27
1786568977.606,66.9,1,27
1786568978.625,66.9,1,27
1786568979.642,66.9,1,27
1786568980.662,66.9,1,27
1786568981.681,66.9,1,27
1786568982.703,66.9,1,27
1786568983.725,66.9,1,27
1786568984.743,66.9,1,27
1786568985.763,66.9,1,27
1786568986.781,66.9,1,27
1786568987.802,66.9,1,27
1786568988.823,66.9,1,27
1786568989.840,66.9,1,27
1786568990.860,66.9,1,27
1786568991.882,66.9,1,27
1786568992.907,66.9,1,27
1786568993.931,66.9,1,27
1786568994.951,66.9,1,27
1786568995.971,66.9,1,27
1786568996.995,66.9,1,27
1786568998.018,66.9,1,27
1786568999.037,66.9,1,27
1786569000.058,66.9,1,27
1786569001.078,66.9,1,27
1786569002.102,66.9,1,27
1786569003.128,66.9,1,27
1786569004.150,66.9,1,27
1786569005.176,66.9,1,27
1786569006.200,66.9,1,27
1786569007.223,66.9,1,27
1786569008.241,66.9,1,27
1786569009.259,66.9,1,27
1786569010.282,66.9,1,27
1786569011.307,66.9,1,27
1786569012.331,66.9,1,27
1786569013.351,66.9,1,27
1786569014.374,66.9,1,27
1786569015.393,66.9,1,27
1786569016.418,66.9,1,27
1786569017.444,66.9,1,27
1786569018.464,66.9,1,27
1786569019.486,66.9,1,27
1786569020.507,66.9,1,27
1786569021.528,66.9,1,27
1786569022.547,66.9,1,27
1786569023.571,66.9,1,27
1786569024.589,66.9,1,27
1786569025.609,66.9,1,27
1786569026.629,66.9,1,27
1786569027.653,66.9,1,27
1786569028.674,66.9,1,27
1786569029.696,66.9,1,27
1786569030.720,66.9,1,27
1786569031.739,66.9,1,27
1786569032.760,66.9,1,27
1786569033.781,66.9,1,27
1786569034.804,66.9,1,27
1786569035.824,66.9,1,27
1786569036.844,66.9,1,27
1786569037.869,66.9,1,27
1786569038.892,66.9,1,27
1786569039.912,66.9,1,27
1786569040.929,66.9,1,27
1786569041.948,66.9,1,27
1786569042.970,66.9,1,27
1786569043.994,66.9,1,27
1786569045.019,66.9,1,27
1786569046.042,66.9,1,27
1786569047.066,66.9,1,27
1786569048.088,66.9,1,27
1786569049.108,66.9,1,27
1786569050.128,66.9,1,27
1786569051.152,66.9,1,27
1786569052.170,66.9,1,27
1786569053.193,66.9,1,27
1786569054.214,66.9,1,27
1786569055.235,66.9,1,27
1786569056.259,66.9,1,27
1786569057.284,66.9,1,27
1786569058.309,66.9,1,27
1786569059.334,66.9,1,27
1786569060.353,66.9,1,27
1786569061.377,66.9,1,27
1786569062.399,66.9,1,27
1786569063.421,66.9,1,27
1786569064.443,66.9,1,27
1786569065.463,66.9,1,27
1786569066.483,66.9,1,27
1786569067.503,66.9,1,27
1786569068.522,66.9,1,27
1786569069.542,66.9,1,27
1786569070.565,66.9,1,27
1786569071.587,66.9,1,27
1786569072.604,66.9,1,27
1786569073.622,66.9,1,27
1786569074.641,66.9,1,27
1786569075.659,66.9,1,27
1786569076.680,66.9,1,27
1786569077.704,66.9,1,27
1786569078.728,66.9,1,27
1786569079.753,66.9,1,27
1786569080.777,66.9,1,27
1786569081.801,66.9,1,27
1786569082.822,66.9,1,27
1786569083.843,66.9,1,27
1786569084.867,66.9,1,27
1786569085.889,66.9,1,27
1786569086.913,66.9,1,27
1786569087.933,66.9,1,27
1786569088.952,66.9,1,27
1786569089.973,66.9,1,27
1786569090.994,66.9,1,27
1786569092.017,66.9,1,27
1786569093.038,66.9,1,27
1786569094.058,66.9,1,27
1786569095.079,66.9,1,27
1786569096.101,66.9,1,27
1786569097.125,66.9,1,27
1786569098.148,66.9,1,27
1786569099.173,66.9,1,27
1786569100.198,66.9,1,27
1786569101.222,66.9,1,27
1786569102.243,66.9,1,27
1786569103.267,66.9,1,27
1786569104.292,66.9,1,27
1786569105.311,66.9,1,27
1786569106.331,66.9,1,27
1786569107.354,66.9,1,27
1786569108.373,66.9,1,27
1786569109.396,66.9,1,27
1786569110.420,66.9,1,27
1786569111.439,66.9,1,27
1786569112.458,66.9,1,27
1786569113.481,66.9,1,27
1786569114.502,66.9,1,27
1786569115.523,66.9,1,27
1786569116.543,66.9,1,27
1786569117.566,66.9,1,27
1786569118.587,66.9,1,27
1786569119.608,66.9,1,27
1786569120.632,66.9,1,27
1786569121.656,66.9,1,27
1786569122.676,66.9,1,27
1786569123.702,66.9,1,27
1786569124.725,66.9,1,27
1786569125.748,66.9,1,27
1786569126.771,66.9,1,27
1786569127.793,66.9,1,27
1786569128.818,66.9,1,27
1786569129.844,66.9,1,27
1786569130.867,66.9,1,27
1786569131.892,66.9,1,27
1786569132.918,66.9,1,27
1786569133.938,66.9,1,27
1786569134.960,66.9,1,27
1786569135.980,66.9,1,27
1786569137.000,66.9,1,27
1786569138.022,66.9,1,27
1786569139.046,66.9,1,27
1786569140.069,66.9,1,27
1786569141.091,66.9,1,27
1786569142.112,66.9,1,27
1786569143.131,66.9,1,27
1786569144.153,66.9,1,27
1786569145.175,66.9,1,27
1786569146.196,66.9,1,27
1786569147.217,66.9,1,27
1786569148.241,66.9,1,27
1786569149.261,66.9,1,27
1786569150.280,66.9,1,27
1786569151.305,66.9,1,27
1786569152.324,66.9,1,27
1786569153.343,66.9,1,27
1786569154.367,66.9,1,27
1786569155.392,66.9,1,27
1786569156.410,66.9,1,27
1786569157.431,66.9,1,27
1786569158.452,66.9,1,27
1786569159.478,66.9,1,27
1786569160.500,66.9,1,27
1786569161.521,66.9,1,27
1786569162.541,66.9,1,27
1786569163.561,66.9,1,27
1786569164.585,66.9,1,27
1786569165.610,66.9,1,27
1786569166.630,66.9,1,27
1786569167.655,66.9,1,27
1786569168.674,66.9,1,27
1786569169.697,66.9,1,27
1786569170.719,66.9,1,27
1786569171.743,66.9,1,27
1786569172.766,66.9,1,27
1786569173.789,66.9,1,27
1786569174.807,66.9,1,27
1786569175.828,66.9,1,27
1786569176.853,66.9,1,27
1786569177.871,66.9,1,27
1786569178.896,66.9,1,27
1786569179.915,66.9,1,27
1786569180.938,66.9,1,27
1786569181.963,66.9,1,27
1786569182.987,66.9,1,27
1786569184.007,66.9,1,27
1786569185.027,66.9,1,27
1786569186.055,66.9,1,27
1786569187.075,66.9,1,27
1786569188.096,66.9,1,27
1786569189.116,66.9,1,27
1786569190.137,66.9,1,27
1786569191.159,66.9,1,27
1786569192.180,66.9,1,27
1786569193.201,66.9,1,27
1786569194.220,66.9,1,27
1786569195.243,66.9,1,27
1786569196.262,66.9,1,27
1786569197.287,66.9,1,27
1786569198.310,66.9,1,27
1786569199.333,66.9,1,27
1786569200.353,66.9,1,27
1786569201.374,66.9,1,27
1786569202.399,66.9,1,27
1786569203.426,66.9,1,27
1786569204.447,66.9,1,27
1786569205.468,66.9,1,27
1786569206.487,66.9,1,27
1786569207.506,66.9,1,27
1786569208.533,66.9,1,27
1786569209.556,66.9,1,27
1786569210.576,66.9,1,27
1786569211.598,66.9,1,27
1786569212.620,66.9,1,27
1786569213.645,66.9,1,27
1786569214.667,66.9,1,27
1786569215.689,66.9,1,27
1786569216.712,66.9,1,27
1786569217.733,66.9,1,27
1786569218.753,66.9,1,27
1786569219.773,66.9,1,27
1786569220.791,66.9,1,27
1786569221.812,66.9,1,27
1786569222.835,66.9,1,27
1786569223.855,66.9,1,27
1786569224.874,66.9,1,27
1786569225.894,66.9,1,27
1786569226.912,66.9,1,27
1786569227.930,66.9,1,27
1786569228.951,66.9,1,27
1786569229.973,66.9,1,27
1786569230.996,66.9,1,27
1786569232.016,66.9,1,27
1786569233.036,66.9,1,27
1786569234.057,66.9,1,27
1786569235.079,66.9,1,27
1786569236.097,66.9,1,27
1786569237.121,66.9,1,27
1786569238.145,66.9,1,27
1786569239.167,66.9,1,27
1786569240.187,66.9,1,27
1786569241.212,66.9,1,27
1786569242.237,66.9,1,27
1786569243.256,66.9,1,27
1786569244.279,66.9,1,27
1786569245.298,66.9,1,27
1786569246.320,66.9,1,27
1786569247.342,66.9,1,27
1786569248.364,66.9,1,27
1786569249.384,66.9,1,27
1786569250.405,66.9,1,27
1786569251.426,66.9,1,27
1786569252.448,66.9,1,27
1786569253.469,66.9,1,27
1786569254.494,66.9,1,27
1786569255.521,66.9,1,27
1786569256.541,66.9,1,27
1786569257.558,66.9,1,27
1786569258.579,66.9,1,27
1786569259.598,66.9,1,27
1786569260.616,66.9,1,27
1786569261.636,66.9,1,27
1786569262.657,66.9,1,27
1786569263.679,66.9,1,27
1786569264.715,66.9,1,27
1786569265.736,66.9,1,27
1786569266.756,66.9,1,27
1786569267.776,66.9,1,27
1786569268.796,66.9,1,27
1786569269.816,66.9,1,27
1786569270.840,66.9,1,27
1786569271.860,66.9,1,27
1786569272.881,66.9,1,27
1786569273.905,66.9,1,27
1786569274.924,66.9,1,27
1786569275.946,66.9,1,27
1786569276.969,66.9,1,27
1786569277.988,66.9,1,27
1786569279.006,66.9,1,27
1786569280.026,66.9,1,27
1786569281.048,66.9,1,27
1786569282.069,66.9,1,27
1786569283.090,66.9,1,27
1786569284.112,66.9,1,27
1786569285.136,66.9,1,27
1786569286.156,66.9,1,27
1786569287.178,66.9,1,27
1786569288.201,66.9,1,27
1786569289.223,66.9,1,27
1786569290.244,66.9,1,27
1786569291.262,66.9,1,27
1786569292.285,66.9,1,27
1786569293.305,66.9,1,27
1786569294.323,66.9,1,27
1786569295.346,66.9,1,27
1786569296.365,66.9,1,27
1786569297.391,66.9,1,27
1786569298.413,66.9,1,27
1786569299.437,66.9,1,27
1786569300.457,66.9,1,27
1786569301.479,66.9,1,27
1786569302.499,66.9,1,27
1786569303.521,66.9,1,27
1786569304.539,66.9,1,27
1786569305.560,66.9,1,27
1786569306.585,66.9,1,27
1786569307.604,66.9,1,27
1786569308.626,66.9,1,27
1786569309.647,66.9,1,27
1786569310.669,66.9,1,27
1786569311.696,66.9,1,27
1786569312.720,66.9,1,27
1786569313.740,66.9,1,27
1786569314.766,66.9,1,27
1786569315.785,66.9,1,27
1786569316.808,66.9,1,27
1786569317.832,66.9,1,27
1786569318.856,66.9,1,27
1786569319.880,66.9,1,27
1786569320.900,66.9,1,27
1786569321.922,66.9,1,27
1786569322.944,66.9,1,27
1786569323.966,66.9,1,27
1786569324.986,66.9,1,27
1786569326.010,66.9,1,27
1786569327.034,66.9,1,27
1786569328.058,66.9,1,27
1786569329.084,66.9,1,27
1786569330.105,66.9,1,27
1786569331.126,66.9,1,27
1786569332.145,66.9,1,27
1786569333.164,66.9,1,27
1786569334.184,66.9,1,27
1786569335.205,66.9,1,27
1786569336.226,66.9,1,27
1786569337.250,66.9,1,27
1786569338.274,66.9,1,27
1786569339.296,66.9,1,27
1786569340.316,66.9,1,27
1786569341.338,66.9,1,27
1786569342.361,66.9,1,27
1786569343.384,66.9,1,27
1786569344.405,66.9,1,27
1786569345.423,66.9,1,27
1786569346.443,66.9,1,27
1786569347.462,66.9,1,27
1786569348.482,66.9,1,27
1786569349.502,66.9,1,27
1786569350.521,66.9,1,27
1786569351.543,66.9,1,27
1786569352.562,66.9,1,27
1786569353.586,66.9,1,27
1786569354.611,66.9,1,27
1786569355.633,66.9,1,27
1786569356.659,66.9,1,27
1786569357.684,66.9,1,27
1786569358.709,66.9,1,27
1786569359.733,66.9,1,27
1786569360.755,66.9,1,27
1786569361.780,66.9,1,27
1786569362.802,66.9,1,27
1786569363.822,66.9,1,27
1786569364.848,66.9,1,27
1786569365.869,66.9,1,27
1786569366.893,66.9,1,27
1786569367.918,66.9,1,27
1786569368.940,66.9,1,27
1786569369.959,66.9,1,27
1786569370.978,66.9,1,27
1786569372.001,66.9,1,27
1786569373.020,66.9,1,27
1786569374.038,66.9,1,27
1786569375.063,66.9,1,27
1786569376.084,66.9,1,27
1786569377.109,66.9,1,27
1786569378.135,66.9,1,27
1786569379.155,66.9,1,27
1786569380.178,66.9,1,27
1786569381.203,66.9,1,27
1786569382.229,66.9,1,27
1786569383.248,66.9,1,27
1786569384.269,66.9,1,27
1786569385.290,66.9,1,27
1786569386.314,66.9,1,27
1786569387.336,66.9,1,27
1786569388.360,66.9,1,27
1786569389.384,66.9,1,27
1786569390.404,66.9,1,27
1786569391.425,66.9,1,27
1786569392.449,66.9,1,27
1786569393.470,66.9,1,27
1786569394.490,66.9,1,27
1786569395.515,66.9,1,27
1786569396.535,66.9,1,27
1786569397.555,66.9,1,27
1786569398.579,66.9,1,27
1786569399.603,66.9,1,27
1786569400.629,66.9,1,27
1786569401.648,66.9,1,27
1786569402.669,66.9,1,27
1786569403.691,66.9,1,27
1786569404.712,66.9,1,27
1786569405.735,66.9,1,27
1786569406.754,66.9,1,27
1786569407.773,66.9,1,27
1786569408.796,66.9,1,27
1786569409.817,66.9,1,27
1786569410.837,66.9,1,27
1786569411.857,66.9,1,27
1786569412.877,66.9,1,27
1786569413.896,66.9,1,27
1786569414.919,66.9,1,27
1786569415.938,66.9,1,27
1786569416.957,66.9,1,27
1786569417.980,66.9,1,27
1786569419.000,66.9,1,27
1786569420.021,66.9,1,27
1786569421.039,66.9,1,27
1786569422.062,66.9,1,27
1786569423.089,66.9,1,27
1786569424.113,66.9,1,27
1786569425.131,66.9,1,27
1786569426.153,66.9,1,27
1786569427.175,66.9,1,27
1786569428.198,66.9,1,27
1786569429.223,66.9,1,27
1786569430.248,66.9,1,27
1786569431.268,66.9,1,27
1786569432.295,66.9,1,27
1786569433.320,66.9,1,27
1786569434.341,66.9,1,27
1786569435.366,66.9,1,27
1786569436.387,66.9,1,27
1786569437.407,66.9,1,27
1786569438.431,66.9,1,27
1786569439.450,66.9,1,27
1786569440.469,66.9,1,27
1786569441.489,66.9,1,27
1786569442.511,66.9,1,27
1786569443.529,66.9,1,27
1786569444.548,66.9,1,27
1786569445.565,66.9,1,27
1786569446.586,66.9,1,27
1786569447.606,66.9,1,27
1786569448.631,66.9,1,27
1786569449.650,66.9,1,27
1786569450.674,66.9,1,27
1786569451.694,66.9,1,27
1786569452.720,66.9,1,27
1786569453.742,66.9,1,27
1786569454.763,66.9,1,27
1786569455.789,66.9,1,27
1786569456.811,66.9,1,27
1786569457.834,66.9,1,27
1786569458.856,66.9,1,27
1786569459.881,66.9,1,27
1786569460.905,66.9,1,27
1786569461.928,66.9,1,27
1786569462.952,66.9,1,27
1786569463.972,66.9,1,27
1786569464.995,66.9,1,27
1786569466.014,66.9,1,27
1786569467.036,66.9,1,27
1786569468.055,66.9,1,27
1786569469.076,66.9,1,27
1786569470.102,66.9,1,27
1786569471.122,66.9,1,27
1786569472.143,66.9,1,27
1786569473.163,66.9,1,27
1786569474.184,66.9,1,27
1786569475.205,66.9,1,27
1786569476.229,66.9,1,27
1786569477.252,66.9,1,27
1786569478.277,66.9,1,27
1786569479.301,66.9,1,27
1786569480.323,66.9,1,27
1786569481.345,66.9,1,27
1786569482.370,66.9,1,27
1786569483.396,66.9,1,27
1786569484.417,66.9,1,27
1786569485.440,66.9,1,27
1786569486.464,66.9,1,27
1786569487.485,66.9,1,27
1786569488.511,66.9,1,27
1786569489.535,66.9,1,27
1786569490.558,66.9,1,27
1786569491.580,66.9,1,27
1786569492.601,66.9,1,27
1786569493.625,66.9,1,27
1786569494.645,66.9,1,27
1786569495.670,66.9,1,27
1786569496.690,66.9,1,27
1786569497.707,66.9,1,27
1786569498.728,66.9,1,27
1786569499.746,66.9,1,27
1786569500.771,66.9,1,27
1786569501.794,66.9,1,27
1786569502.815,66.9,1,27
1786569503.835,66.9,1,27
1786569504.857,66.9,1,27
1786569505.879,66.9,1,27
1786569506.900,66.9,1,27
1786569507.926,66.9,1,27
1786569508.944,66.9,1,27
1786569509.967,66.9,1,27
1786569510.988,66.9,1,27
1786569512.008,66.9,1,27
1786569513.033,66.9,1,27
1786569514.059,66.9,1,27
1786569515.082,66.9,1,27
1786569516.103,66.9,1,27
1786569517.122,66.9,1,27
1786569518.140,66.9,1,27
1786569519.164,66.9,1,27
1786569520.188,66.9,1,27
1786569521.211,66.9,1,27
1786569522.232,66.9,1,27
1786569523.253,66.9,1,27
1786569524.278,66.9,1,27
1786569525.303,66.9,1,27
1786569526.325,66.9,1,27
1786569527.346,66.9,1,27
1786569528.366,66.9,1,27
1786569529.387,66.9,1,27
1786569530.410,66.9,1,27
1786569531.429,66.9,1,27
1786569532.449,66.9,1,27
1786569533.469,66.9,1,27
1786569534.492,66.9,1,27
1786569535.512,66.9,1,27
1786569536.538,66.9,1,27
1786569537.562,66.9,1,27
1786569538.579,66.9,1,27
1786569539.599,66.9,1,27
1786569540.624,66.9,1,27
1786569541.647,66.9,1,27
1786569542.668,66.9,1,27
1786569543.687,66.9,1,27
1786569544.706,66.9,1,27
1786569545.726,66.9,1,27
1786569546.748,66.9,1,27
1786569547.766,66.9,1,27
1786569548.790,66.9,1,27
1786569549.811,66.9,1,27
1786569550.837,66.9,1,27
1786569551.857,66.9,1,27
1786569552.876,66.9,1,27
1786569553.898,66.9,1,27
1786569554.917,66.9,1,27
1786569555.941,66.9,1,27
1786569556.964,66.9,1,27
1786569557.985,66.9,1,27
1786569559.006,66.9,1,27
1786569560.027,66.9,1,27
1786569561.051,66.9,1,27
1786569562.077,66.9,1,27
1786569563.096,66.9,1,27
1786569564.116,66.9,1,27
1786569565.134,66.9,1,27
1786569566.157,66.9,1,27
1786569567.177,66.9,1,27
1786569568.202,66.9,1,27
1786569569.226,66.9,1,27
1786569570.247,66.9,1,27
1786569571.269,66.9,1,27
1786569572.292,66.9,1,27
1786569573.318,66.9,1,27
1786569574.340,66.9,1,27
1786569575.360,66.9,1,27
1786569576.380,66.9,1,27
1786569577.400,66.9,1,27
1786569578.426,66.9,1,27
1786569579.447,66.9,1,27
1786569580.474,66.9,1,27
1786569581.496,66.9,1,27
1786569582.513,66.9,1,27
1786569583.534,66.9,1,27
1786569584.554,66.9,1,27
1786569585.573,66.9,1,27
1786569586.593,66.9,1,27
1786569587.618,66.9,1,27
1786569588.639,66.9,1,27
1786569589.661,66.9,1,27
1786569590.700,66.9,1,27
1786569591.721,66.9,1,27
1786569592.745,66.9,1,27
1786569593.765,66.9,1,27
1786569594.786,66.9,1,27
1786569595.807,66.9,1,27
1786569596.825,66.9,1,27
1786569597.847,66.9,1,27
1786569598.868,66.9,1,27
1786569599.887,66.9,1,27
1786569600.907,66.9,1,27
1786569601.932,66.9,1,27
1786569602.951,66.9,1,27
1786569603.973,66.9,1,27
1786569604.995,66.9,1,27
1786569606.020,66.9,1,27
1786569607.040,66.9,1,27
1786569608.060,66.9,1,27
1786569609.082,66.9,1,27
1786569610.106,66.9,1,27
1786569611.132,66.9,1,27
1786569612.153,66.9,1,27
1786569613.179,66.9,1,27
1786569614.200,66.9,1,27
1786569615.221,66.9,1,27
1786569616.245,66.9,1,27
1786569617.265,66.9,1,27
1786569618.284,66.9,1,27
1786569619.304,66.9,1,27
1786569620.328,66.9,1,27
1786569621.349,66.9,1,27
1786569622.370,66.9,1,27
1786569623.391,66.9,1,27
1786569624.412,66.9,1,27
1786569625.434,66.9,1,27
1786569626.457,66.9,1,27
1786569627.477,66.9,1,27
1786569628.499,66.9,1,27
1786569629.520,66.9,1,27
1786569630.538,66.9,1,27
1786569631.560,66.9,1,27
1786569632.581,66.9,1,27
1786569633.606,66.9,1,27
1786569634.626,66.9,1,27
1786569635.650,66.9,1,27
1786569636.676,66.9,1,27
1786569637.697,66.9,1,27
1786569638.720,66.9,1,27
1786569639.742,66.9,1,27
1786569640.762,66.9,1,27
1786569641.784,66.9,1,27
1786569642.810,66.9,1,27
1786569643.833,66.9,1,27
1786569644.856,66.9,1,27
1786569645.875,66.9,1,27
